Ob_ID,X,Y,2013 Yield,2014 Yield,2016 Yield,3 Yr Average Yield,Deep EC,Shallow EC,Average EC,Elevation,Slope,2016 Spring SM,2016 Fall SM,2016 Average SM,2017 Spring SM,2018 Spring SM,2019 Spring SM,(aSM-wp)/(fc-wp),Change in SM,Average Spring SM 2016-2019,PCA1,Log10_Yld16,Log_avEC,LogSlope,logElevation,SqrtYld16,16Yld^2
4587,435381,4717930,5.506823,4.163468,6.677451,5.449247,15.48011,18.18588,16.833,1706.678,1.038691,38.01614,9.455683,18.99314,35.58969,24.41641,39.41332,0.2404409,28.56046,24.58566,0.414743,0.8246107,1.226162,0.01648637,3.232152,2.584076,44.58835
4588,435385.9,4717930,5.342544,5.110736,6.596295,5.683192,15.22238,17.72381,16.4731,1706.638,1.062701,38.03991,9.471326,18.99599,35.44399,24.46382,38.97955,0.2380486,28.56858,24.56768,0.360979,0.8193001,1.216775,0.02641109,3.232141,2.568325,43.51111
4589,435390.9,4717930,5.468303,5.289136,5.813939,5.523793,14.70048,17.18714,15.94381,1706.629,1.080956,38.07114,9.483713,18.99906,35.36289,24.51637,38.85509,0.2379186,28.58743,24.56876,-0.06040543,0.7644705,1.202592,0.03380802,3.232139,2.411211,33.80189
4590,435395.9,4717930,5.63827,4.976092,5.769473,5.461278,14.35377,17.17222,15.763,1706.631,1.093393,38.10924,9.497353,18.97378,35.35195,24.57137,38.78227,0.2370695,28.61189,24.58943,-0.0960197,0.7611361,1.197639,0.03877629,3.23214,2.401973,33.28682
4591,435400.9,4717930,6.343229,4.842633,6.896183,6.027348,14.76718,18.43221,16.5997,1706.603,1.103182,38.13803,9.505959,18.97584,35.40109,24.62145,38.74577,0.2371694,28.63207,24.62138,0.512208,0.8386088,1.2201,0.04264717,3.232133,2.626058,47.55734
4592,435405.9,4717930,6.631158,5.375531,7.808926,6.605205,15.18735,19.48592,17.33664,1706.58,1.11276,38.1617,9.514346,18.97699,35.4614,24.67113,38.73153,0.2369047,28.64735,24.65464,1.006923,0.8925913,1.238965,0.04640151,3.232127,2.794446,60.97933
4593,435410.9,4717930,6.525801,5.312515,8.705481,6.847932,15.70554,20.27413,17.98983,1706.574,1.123477,38.18314,9.540147,18.98194,35.49234,24.71712,38.72934,0.2365379,28.64299,24.67903,1.484365,0.9397928,1.255027,0.05056419,3.232125,2.950505,75.7854
4594,435415.9,4717930,6.564494,4.941277,8.656039,6.720603,15.95471,20.37868,18.1667,1706.574,1.136068,38.2037,9.549722,18.98164,35.50371,24.75677,38.73275,0.235898,28.65398,24.69667,1.462143,0.9373192,1.259276,0.05540433,3.232125,2.942115,74.92701
4595,435420.8,4717930,6.268753,4.360079,8.716204,6.448345,15.51105,19.64164,17.57634,1706.574,1.124609,38.22301,9.559749,18.98088,35.52292,24.78355,39.10478,0.2337536,28.66326,24.7124,1.471568,0.9403274,1.244928,0.05100155,3.232125,2.952322,75.97221
4596,435425.8,4717930,6.013123,4.504109,8.484033,6.333755,14.9018,18.64414,16.77297,1706.535,1.14351,38.24797,9.569895,18.97978,35.57375,24.80593,39.12832,0.2328739,28.67807,24.73652,1.324353,0.9286023,1.22461,0.05823997,3.232115,2.912736,71.97882
4597,435430.8,4717930,6.186946,4.652338,8.652709,6.497331,14.08307,17.40413,15.7436,1706.508,1.166834,38.27307,9.579541,18.97843,35.64249,24.8183,38.83517,0.2390832,28.69353,24.76273,1.36411,0.9371521,1.197104,0.06700908,3.232108,2.941549,74.86937
4598,435435.8,4717930,6.428783,4.979032,8.14461,6.517475,13.55753,16.47742,15.01747,1706.511,1.161878,38.29607,9.587747,18.97685,35.7157,24.83323,39.00465,0.2365821,28.70832,24.7896,1.077928,0.9108703,1.176597,0.06516053,3.232109,2.853876,66.33467
4599,435440.8,4717930,6.591217,5.461868,7.79457,6.615885,13.31323,15.80036,14.5568,1706.481,1.196612,38.31886,9.593888,18.97506,35.7846,24.83333,39.02851,0.2359919,28.72497,24.81232,0.8771833,0.8917922,1.163066,0.07795335,3.232101,2.791876,60.75532
4600,435445.8,4717930,6.589184,5.692565,7.759496,6.680415,13.44377,15.82768,14.63573,1706.446,1.23781,38.33892,9.597542,18.97309,35.84877,24.82772,39.06037,0.2353706,28.74138,24.83177,0.8572993,0.8898335,1.165414,0.09265399,3.232093,2.785587,60.20978
4601,435450.8,4717930,6.787077,5.600213,7.500739,6.629343,13.80133,16.46743,15.13438,1706.373,1.285738,38.35815,9.598689,18.97093,35.89627,24.80496,39.18968,0.2354195,28.75946,24.84213,0.7514522,0.8751041,1.179965,0.1091525,3.232074,2.738748,56.26109
4602,435455.8,4717930,7.028282,5.624873,7.191759,6.614971,13.83226,16.76845,15.30035,1706.314,1.307063,38.37314,9.59769,18.96863,35.90427,24.79507,39.25064,0.2348446,28.77545,24.84537,0.6121932,0.8568351,1.184701,0.1162965,3.232059,2.681746,51.7214
4603,435460.7,4717930,7.109962,6.109053,7.410858,6.876624,13.69866,16.8135,15.25608,1706.22,1.369852,38.37952,9.569794,18.93632,35.86193,24.78345,39.60637,0.2327096,28.80973,24.83365,0.7242975,0.8698685,1.183443,0.1366736,3.232035,2.722289,54.92082
4604,435465.7,4717930,7.01571,6.373569,7.453059,6.947446,13.61165,16.65399,15.13282,1706.177,1.441874,38.37923,9.570586,18.93329,35.78083,24.76511,39.72183,0.2316504,28.80864,24.80896,0.7250483,0.8723346,1.17992,0.1589273,3.232024,2.730029,55.54809
4605,435470.7,4717930,7.053688,6.744071,7.246957,7.014905,13.33994,16.05608,14.69801,1706.138,1.49356,38.36384,9.571991,18.93024,35.67062,24.69999,39.80713,0.2312055,28.79185,24.76136,0.5940269,0.8601557,1.167259,0.1742227,3.232014,2.692017,52.51839
4606,435475.7,4717930,7.277493,6.762188,7.611959,7.217213,12.77585,15.29574,14.0358,1706.118,1.597613,38.34786,9.613048,18.9705,35.55145,24.60632,40.02651,0.2306223,28.73481,24.70475,0.7149432,0.8814964,1.147237,0.2034716,3.232009,2.758978,57.94192
4607,435480.7,4717930,7.429359,6.076233,7.678853,7.061482,11.8646,14.32233,13.09346,1706.102,1.737519,38.37034,9.601834,18.9665,35.44678,24.46518,40.13108,0.2286528,28.76851,24.64947,0.6584509,0.8852964,1.117054,0.2399296,3.232005,2.771074,58.96478
4608,435485.7,4717930,7.467227,6.072667,7.503942,7.014612,11.34826,13.51702,12.43264,1706.092,1.929347,38.37032,9.575799,18.96211,35.38572,24.29407,40.02013,0.2283855,28.79452,24.59151,0.4701871,0.8752895,1.094563,0.2854103,3.232002,2.739332,56.30915
4609,435490.7,4717930,7.297678,5.792433,7.271507,6.787206,11.12333,13.1044,12.11387,1706.095,2.222233,38.38068,9.524988,18.9185,35.37704,24.10309,39.80769,0.2277087,28.85569,24.5441,0.2243786,0.8616244,1.083283,0.3467896,3.232003,2.696573,52.87481
4610,435495.7,4717930,7.235375,5.796132,7.228991,6.753499,11.07859,13.12614,12.10236,1706.099,2.463977,38.38696,9.484724,18.9117,35.40258,23.88135,39.53518,0.22867,28.90224,24.49645,0.1070913,0.8590777,1.08287,0.3916366,3.232004,2.688678,52.25831
4611,435500.6,4717930,7.368467,5.994854,7.354958,6.906093,11.00455,13.28926,12.14691,1706.107,2.755302,38.42488,9.45748,18.95132,35.46305,23.66054,39.30554,0.230017,28.9674,24.46559,0.05660058,0.8665802,1.084466,0.4401692,3.232006,2.712003,54.09541
4612,435505.6,4717930,7.556449,5.874898,7.114838,6.848728,11.15562,13.61507,12.38535,1706.125,3.008833,38.50144,9.424726,18.99259,35.56203,23.41624,39.04391,0.2344051,29.07671,24.44792,-0.1582946,0.852165,1.092908,0.4783981,3.232011,2.667365,50.62092
4613,435510.6,4717930,7.369704,5.782006,7.078237,6.743316,11.42066,14.22309,12.82187,1706.166,3.259208,38.64574,9.372029,18.98567,35.71815,23.15902,38.99842,0.2302395,29.27371,24.4576,-0.2677665,0.8499251,1.107951,0.5131121,3.232021,2.660496,50.10144
4614,435515.6,4717930,7.320402,5.240803,7.767543,6.776249,11.89478,15.20253,13.54866,1706.201,3.506113,38.77153,9.310088,18.996,35.89531,22.92749,38.78469,0.2292082,29.46144,24.47499,0.004153817,0.8902837,1.131896,0.5448259,3.23203,2.787031,60.33472
4615,435520.6,4717930,7.320581,4.643896,7.775169,6.579882,12.58239,16.07537,14.32888,1706.301,3.772335,38.89905,9.258302,18.98761,36.06414,22.70104,38.55213,0.2280419,29.64075,24.49195,-0.09205756,0.8907098,1.156212,0.5766103,3.232056,2.788399,60.45325
4616,435525.6,4717930,7.328514,4.528199,8.535441,6.797385,13.50963,16.86412,15.18688,1706.379,3.99174,38.92912,9.208369,18.97951,36.22869,22.49751,38.30159,0.2268811,29.72075,24.48927,0.2191337,0.931226,1.181469,0.6011622,3.232075,2.921548,72.85375
4617,435530.6,4717930,6.921032,4.362324,8.953331,6.745562,14.44291,17.47303,15.95797,1706.549,4.18797,38.90974,9.161271,18.97192,36.39803,22.31219,38.05122,0.226108,29.74847,24.48001,0.3356294,0.9519846,1.202978,0.6220036,3.232119,2.992212,80.16214
4618,435535.6,4717930,6.566766,4.304461,8.944723,6.605317,15.41309,17.89057,16.65183,1706.688,4.371117,38.8687,9.09222,18.84687,36.57093,22.16621,37.839,0.2213963,29.77648,24.47605,0.2482486,0.9515669,1.221462,0.6405924,3.232154,2.990773,80.00807
4619,435540.5,4717930,6.034949,4.142689,8.056959,6.078199,15.92322,18.2012,17.06221,1706.975,4.492566,38.85311,9.056368,18.84145,36.7372,22.06642,37.82687,0.2229122,29.79674,24.48793,-0.3144602,0.9061712,1.232035,0.6524945,3.232227,2.838478,64.91459
4620,435545.5,4717930,5.792192,4.0654,7.770668,5.876087,16.18243,18.55463,17.36853,1707.22,4.570896,38.83287,9.025458,18.8367,36.92604,21.99767,37.77002,0.2243586,29.80741,24.51231,-0.5492218,0.8904584,1.239763,0.6600013,3.232289,2.787592,60.38328
4621,435550.5,4717930,5.441154,3.895234,7.669667,5.668685,15.8354,18.61699,17.2262,1707.57,4.597633,38.73208,9.000582,18.83238,37.12212,21.95702,37.78187,0.2269501,29.7315,24.52536,-0.7211342,0.8847765,1.236189,0.6625343,3.232379,2.769416,58.82379
4622,435555.5,4717930,5.467439,3.92275,7.306261,5.565483,15.15112,18.59708,16.8741,1707.827,4.562461,38.67266,8.981893,18.82819,37.30451,21.92929,37.868,0.2294529,29.69077,24.54861,-0.9823993,0.8636952,1.227221,0.6591992,3.232444,2.70301,53.38145
4623,435560.5,4717930,5.704798,3.950263,7.092664,5.582575,14.6165,18.53521,16.57586,1708.182,4.455771,38.59649,8.947357,18.68984,37.43309,21.90003,38.08614,0.226421,29.64913,24.55397,-1.167259,0.8508094,1.219476,0.6489229,3.232534,2.663206,50.30588
4624,435565.5,4717930,5.848314,3.853424,6.867671,5.523136,14.28931,18.08858,16.18895,1708.385,4.265857,38.50682,8.931393,18.69168,37.50004,21.86992,38.44184,0.2273202,29.57543,24.54052,-1.28387,0.8368095,1.209219,0.6300063,3.232586,2.620624,47.1649
4625,435570.5,4717930,5.817935,3.878921,7.296277,5.664378,14.23139,17.89584,16.06361,1708.657,4.029676,38.42735,9.023441,18.83345,37.52791,21.83561,38.74944,0.2375091,29.40391,24.51835,-1.062476,0.8631013,1.205843,0.6052701,3.232655,2.701162,53.23566
4626,435575.4,4717930,5.596229,3.861354,7.152517,5.5367,14.49045,18.0146,16.25252,1708.824,3.750696,38.30256,9.009609,18.83143,37.55096,21.80582,39.0651,0.2397938,29.29295,24.48512,-1.067977,0.8544589,1.210921,0.5741119,3.232697,2.674419,51.1585
4627,435580.4,4717930,5.56836,3.650212,6.879676,5.366083,14.66338,18.43699,16.55018,1709.025,3.457021,38.21319,9.00181,18.82942,37.55207,21.76809,39.28102,0.240405,29.21138,24.4537,-1.138277,0.837568,1.218803,0.538702,3.232748,2.622914,47.32994
4628,435585.4,4717930,5.665585,3.590765,6.931452,5.395934,15.50797,19.84075,17.67436,1709.119,3.153878,38.15849,8.967691,18.69107,37.50551,21.73656,39.41023,0.2362363,29.1908,24.42068,-0.9738722,0.8408242,1.247344,0.4988449,3.232772,2.632765,48.04503
4629,435590.4,4717930,5.872691,3.518643,6.947057,5.44613,16.11775,21.07626,18.59701,1709.227,2.849513,38.13839,8.968048,18.69091,37.43017,21.70711,39.57437,0.2370609,29.17034,24.39012,-0.8400529,0.8418009,1.269443,0.4547706,3.2328,2.635727,48.2616
4630,435595.4,4717930,5.905904,3.58203,7.0285,5.505478,16.59949,21.7273,19.1634,1709.275,2.546535,38.08801,8.991314,18.68673,37.37045,21.6895,39.64967,0.2379088,29.0967,24.35869,-0.6709874,0.8468626,1.282473,0.4059496,3.232812,2.651132,49.39981
4631,435600.4,4717930,5.90849,3.697927,7.339865,5.648761,16.47608,21.05294,18.76451,1709.35,2.26613,38.00437,8.995648,18.64015,37.35062,21.6749,39.70139,0.2377504,29.00872,24.32944,-0.4443787,0.8656881,1.273337,0.3552848,3.232831,2.709219,53.87362
4632,435605.4,4717930,5.752474,3.726027,7.280858,5.586453,15.96237,19.74386,17.85312,1709.391,1.938559,37.94979,9.023011,18.6231,37.32843,21.67265,39.69633,0.2380348,28.92678,24.30952,-0.3978867,0.8621826,1.251714,0.287479,3.232841,2.698307,53.01089
4633,435610.4,4717930,5.519558,3.843364,7.330549,5.56449,15.52735,18.74906,17.1382,1709.427,1.718303,37.91323,9.056307,18.62051,37.28001,21.68654,39.63573,0.2385869,28.85692,24.29204,-0.3284972,0.8651365,1.233965,0.2350997,3.232851,2.707499,53.73695
4634,435615.3,4717930,5.560606,3.942586,7.579807,5.694333,14.92114,17.92552,16.42333,1709.42,1.48769,37.88368,9.094959,18.61806,37.23005,21.71801,39.52784,0.2416344,28.78872,24.27971,-0.1416723,0.8796581,1.215461,0.1725124,3.232849,2.753145,57.45347
4635,435620.3,4717930,5.984029,4.094778,7.577743,5.885517,14.5491,17.70232,16.12571,1709.401,1.313695,37.8529,9.131629,18.57537,37.19398,21.76925,39.49539,0.2398439,28.72127,24.27577,-0.08204061,0.8795399,1.207519,0.1184945,3.232844,2.75277,57.42219
4636,435625.3,4717930,5.928404,4.165938,7.499418,5.864587,14.59368,17.98824,16.29096,1709.388,1.190034,37.84158,9.153955,18.53273,37.16312,21.83855,39.4607,0.2378031,28.68763,24.28251,-0.06235563,0.8750276,1.211947,0.07555937,3.232841,2.738507,56.24127
4637,435630.3,4717930,5.786406,4.231425,7.777647,5.931826,14.99932,18.47689,16.73811,1709.409,1.090456,37.84239,9.214253,18.57904,37.14531,21.91313,39.41229,0.2388088,28.62814,24.29669,0.1295711,0.8908482,1.223706,0.03760815,3.232846,2.788843,60.49179
4638,435635.3,4717930,5.67227,4.298663,7.38799,5.786308,15.46908,18.99437,17.23173,1709.43,1.010914,37.87909,9.248645,18.57506,37.22257,21.988,39.37638,0.2386088,28.63044,24.34376,-0.02085694,0.8685263,1.236329,0.004714211,3.232851,2.718086,54.5824
4639,435640.3,4717930,5.570008,4.194965,7.471977,5.74565,15.83635,19.25134,17.54384,1709.462,0.9802443,37.89997,9.278671,18.57085,37.35197,22.06832,39.49606,0.2405293,28.6213,24.40138,0.03726367,0.8734355,1.244125,-0.008665674,3.232859,2.733492,55.83044
4640,435645.3,4717930,5.709719,4.175841,7.4122,5.76592,16.37693,19.53224,17.95459,1709.468,0.9333698,37.89743,9.287044,18.67152,37.44528,22.14722,39.47136,0.2468288,28.61039,24.44355,0.04125364,0.8699471,1.254175,-0.02994626,3.232861,2.722536,54.94071
4641,435650.3,4717930,5.894107,4.13416,7.658568,5.895612,16.50395,19.67483,18.08939,1709.457,0.9144124,37.84364,9.329123,18.62377,37.41786,22.25294,39.79658,0.2419674,28.51452,24.45009,0.1818565,0.8841476,1.257424,-0.03885789,3.232858,2.767412,58.65366
4642,435655.2,4717930,5.873554,4.103357,7.755128,5.91068,16.08484,19.25494,17.66989,1709.441,0.8900755,37.83083,9.342171,18.62451,37.35151,22.3586,39.70528,0.2424214,28.48866,24.45603,0.2267524,0.889589,1.247234,-0.05057315,3.232854,2.784803,60.14201
4643,435660.2,4717930,5.840788,4.156558,7.888402,5.961916,15.85374,19.29039,17.57206,1709.4,0.8866286,37.88036,9.275975,18.50253,37.29166,22.47675,39.58996,0.2389001,28.60439,24.48227,0.3032898,0.896989,1.244823,-0.05225826,3.232844,2.80863,62.22689
4644,435665.2,4717930,5.911058,4.185699,7.762235,5.952997,15.59625,19.30865,17.45245,1709.373,0.8821456,37.9197,9.306308,18.61922,37.23922,22.5964,39.50697,0.2431509,28.61339,24.50821,0.2443844,0.8899868,1.241856,-0.05445973,3.232837,2.786079,60.25229
4645,435670.2,4717930,5.871942,4.192099,7.896685,5.986909,15.39684,18.54808,16.97246,1709.33,0.881786,37.94637,9.314484,18.59942,37.17722,22.70641,39.36546,0.2442081,28.63189,24.52631,0.3044948,0.8974448,1.229745,-0.0546368,3.232826,2.810104,62.35763
4646,435675.2,4717930,5.816719,4.069852,7.740817,5.875796,15.35123,17.51605,16.43364,1709.299,0.8994258,37.92423,9.320402,18.59697,37.10762,22.82084,39.10904,0.2472379,28.60383,24.53184,0.2051938,0.8887868,1.215734,-0.04603466,3.232818,2.782232,59.92025
4647,435680.2,4717930,5.55905,4.175946,7.972656,5.902551,15.8217,18.0444,16.93305,1709.277,0.9241086,37.86031,9.338069,18.58728,37.06081,22.92662,38.77372,0.247086,28.52224,24.5306,0.3404189,0.901603,1.228735,-0.03427699,3.232812,2.823589,63.56324
4648,435685.2,4717930,5.520117,4.195519,8.269339,5.994992,16.71042,20.10486,18.40764,1709.27,0.9366934,37.8073,9.348405,18.49949,37.0491,23.04034,38.81188,0.2439644,28.45889,24.54315,0.5504381,0.9174708,1.264998,-0.02840254,3.232811,2.875646,68.38197
4649,435690.2,4717930,5.271571,4.199522,8.286928,5.91934,17.41031,21.38991,19.40011,1709.257,0.9453836,37.7778,9.367027,18.49878,37.07138,23.15439,38.88349,0.2435544,28.41077,24.57046,0.602424,0.9183936,1.287804,-0.02439194,3.232807,2.878702,68.67318
4650,435695.1,4717930,5.398606,4.218849,8.411823,6.009759,18.10739,22.36895,20.23817,1709.25,0.9510088,37.75581,9.38501,18.49826,37.1024,23.26735,38.96844,0.2432736,28.3708,24.60176,0.7012517,0.9248901,1.306171,-0.02181546,3.232806,2.900314,70.75877
4651,435700.1,4717930,5.532346,4.341333,8.545233,6.139637,18.12524,22.60071,20.36297,1709.241,0.9517284,37.77893,9.400536,18.49781,37.13079,23.37471,39.08166,0.2463016,28.37839,24.64286,0.7762433,0.9317239,1.308841,-0.02148697,3.232803,2.923223,73.02101
4652,435705.1,4717930,5.782887,4.347917,8.491747,6.207517,17.69604,22.18067,19.93836,1709.242,0.9553332,37.79119,9.412021,18.49735,37.12156,23.47951,39.00577,0.246544,28.37917,24.67069,0.7293518,0.928997,1.299689,-0.01984513,3.232804,2.91406,72.10977
4653,435710.1,4717930,6.061984,4.368586,8.694702,6.375091,17.42727,21.65581,19.54154,1709.239,0.9447777,37.79403,9.410132,18.47342,37.09527,23.57106,39.00748,0.2434806,28.3839,24.68885,0.8195842,0.9392547,1.290959,-0.02467037,3.232803,2.948678,75.59784
4654,435715.1,4717930,6.183679,4.506758,8.63184,6.440759,17.1256,20.90599,19.01579,1709.227,0.9398047,37.77525,9.412906,18.47586,37.05324,23.66586,39.08897,0.2430444,28.36234,24.69844,0.7708467,0.9361034,1.279114,-0.02696239,3.2328,2.937999,74.50866
4655,435720.1,4717930,6.473329,4.382812,8.726287,6.527476,16.868,20.2802,18.5741,1709.203,0.9332632,37.72085,9.418618,18.40664,37.01795,23.76067,39.18189,0.2395582,28.30223,24.70064,0.8091807,0.9408295,1.268908,-0.02999586,3.232794,2.954029,76.14808
4656,435725.1,4717930,6.508109,4.22558,8.698575,6.477421,16.85238,19.82162,18.337,1709.193,0.9374505,37.68898,9.414354,18.40542,36.97352,23.85713,39.34185,0.237373,28.27463,24.70632,0.7863874,0.9394481,1.263328,-0.02805165,3.232791,2.949335,75.66521
4657,435730.1,4717930,6.095899,4.238121,8.381104,6.238375,16.92842,19.75558,18.342,1709.194,0.926659,37.65552,9.406973,18.40397,36.93562,23.94481,39.46071,0.2361632,28.24855,24.7108,0.630535,0.9233012,1.263447,-0.03308005,3.232791,2.895014,70.2429
4658,435735,4717930,5.698705,4.110775,8.557983,6.122488,17.27848,20.03965,18.65906,1709.205,0.9316577,37.64659,9.396684,18.40224,36.8905,24.01489,39.4218,0.2321168,28.24991,24.71451,0.7280504,0.9323714,1.27089,-0.03074362,3.232794,2.925403,73.23907
4659,435740,4717930,5.405181,3.915833,8.205138,5.842051,17.73623,20.33512,19.03567,1709.228,0.9184903,37.63435,9.384973,18.37766,36.83211,24.07127,39.54254,0.2291102,28.24938,24.71114,0.5646918,0.9140859,1.279568,-0.03692543,3.2328,2.864461,67.32429
4660,435745,4717930,5.466143,3.856178,8.234523,5.852281,17.74716,20.2108,18.97898,1709.229,0.9059158,37.61943,9.371481,18.37295,36.74802,24.09983,39.60494,0.2269624,28.24795,24.69349,0.5816639,0.9156384,1.278273,-0.04291217,3.2328,2.869586,67.80737
4661,435750,4717930,5.71494,3.57671,8.42593,5.90586,17.05953,19.99952,18.52952,1709.199,0.8948364,37.59516,9.352921,18.36781,36.63263,24.10245,39.5628,0.2250152,28.24224,24.65889,0.6720811,0.9256178,1.267864,-0.04825636,3.232793,2.902745,70.9963
4662,435755,4717930,5.832315,3.431176,8.408579,5.89069,16.31132,19.82418,18.06775,1709.166,0.8846983,37.59776,9.325116,18.36468,36.45982,24.07533,39.40478,0.2234277,28.27264,24.60894,0.657306,0.9247226,1.256904,-0.05320481,3.232784,2.899755,70.7042
4663,435760,4717930,5.760834,3.48483,8.479331,5.908332,15.94547,19.59209,17.76878,1709.103,0.8719152,37.60727,9.297887,18.35859,36.25117,24.02698,39.18062,0.2223897,28.30938,24.54631,0.7039047,0.9283616,1.249658,-0.05952575,3.232768,2.911929,71.89905
4664,435765,4717930,5.582629,3.783484,8.482278,5.949464,15.96805,19.33515,17.6516,1709.067,0.8498034,37.61433,9.270045,18.35221,36.04714,23.96186,38.98104,0.2235287,28.34429,24.48014,0.7197182,0.9285125,1.246784,-0.07068154,3.232759,2.912435,71.94904
4665,435769.9,4717930,5.883522,4.03678,9.03166,6.317321,16.29887,19.97372,18.1363,1709.027,0.8045752,37.59826,9.244623,18.34565,35.87767,23.90029,38.63554,0.2288981,28.35364,24.41727,1.046929,0.9557676,1.258549,-0.09443336,3.232749,3.005272,81.57088
4666,435774.9,4717930,6.12647,4.086531,8.521095,6.244699,16.20255,20.93671,18.56963,1709.005,0.7652104,37.59068,9.22256,18.33902,35.72894,23.83778,38.48899,0.23197,28.36812,24.3621,0.8301719,0.9304954,1.268803,-0.1162191,3.232743,2.919091,72.60906
4667,435779.9,4717930,6.338788,4.199886,8.414591,6.317755,15.87931,20.74041,18.30986,1708.982,0.7179706,37.57871,9.116952,18.17656,35.58867,23.77706,38.51032,0.2273459,28.46176,24.30895,0.7906171,0.925033,1.262685,-0.1438933,3.232737,2.900791,70.80534
4668,435784.9,4717930,6.522816,4.110633,8.262609,6.298686,15.94166,20.34842,18.14504,1708.97,0.6758397,37.57948,9.079851,18.10273,35.45902,23.72596,38.42404,0.2240497,28.49963,24.26422,0.72695,0.9171172,1.258758,-0.1701563,3.232734,2.874475,68.27071
4669,435789.9,4717930,6.424785,3.915206,8.566513,6.302168,16.2334,20.25568,18.24454,1708.997,0.6363349,37.58445,9.083586,18.22624,35.35008,23.69214,38.39113,0.2291015,28.50086,24.22999,0.8916888,0.9328041,1.261133,-0.1963143,3.232741,2.926861,73.38514
